domain,metric_id,metric_name,county_fips,county_name,period,period_end,frequency,value,unit,margin_of_error,source_ids,source_releases,retrieved_at,raw_sha256s,calculation,notes,comparability_status
worker_housing_access,median_worker_earnings_coverage_1br_pct,Median worker earnings as share of income required for 1-bedroom FMR,06001,Alameda,FY2026,2026-09-30,federal fiscal year,70.82075471698113,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 1-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_1br_pct,Median worker earnings as share of income required for 1-bedroom FMR,06013,Contra Costa,FY2026,2026-09-30,federal fiscal year,65.00943396226415,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 1-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_1br_pct,Median worker earnings as share of income required for 1-bedroom FMR,06041,Marin,FY2026,2026-09-30,federal fiscal year,59.03258313738663,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 1-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_1br_pct,Median worker earnings as share of income required for 1-bedroom FMR,06055,Napa,FY2026,2026-09-30,federal fiscal year,53.69061757719715,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 1-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_1br_pct,Median worker earnings as share of income required for 1-bedroom FMR,06075,San Francisco,FY2026,2026-09-30,federal fiscal year,71.62159892509237,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 1-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_1br_pct,Median worker earnings as share of income required for 1-bedroom FMR,06081,San Mateo,FY2026,2026-09-30,federal fiscal year,62.05828014779979,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 1-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_1br_pct,Median worker earnings as share of income required for 1-bedroom FMR,06085,Santa Clara,FY2026,2026-09-30,federal fiscal year,64.78705566733736,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 1-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_1br_pct,Median worker earnings as share of income required for 1-bedroom FMR,06095,Solano,FY2026,2026-09-30,federal fiscal year,75.06891495601174,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 1-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_1br_pct,Median worker earnings as share of income required for 1-bedroom FMR,06097,Sonoma,FY2026,2026-09-30,federal fiscal year,60.39675174013921,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 1-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_2br_pct,Median worker earnings as share of income required for 2-bedroom FMR,06001,Alameda,FY2026,2026-09-30,federal fiscal year,58.003949175824175,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 2-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_2br_pct,Median worker earnings as share of income required for 2-bedroom FMR,06013,Contra Costa,FY2026,2026-09-30,federal fiscal year,53.24433379120879,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 2-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_2br_pct,Median worker earnings as share of income required for 2-bedroom FMR,06041,Marin,FY2026,2026-09-30,federal fiscal year,48.762486126526085,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 2-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_2br_pct,Median worker earnings as share of income required for 2-bedroom FMR,06055,Napa,FY2026,2026-09-30,federal fiscal year,40.911764705882355,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 2-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_2br_pct,Median worker earnings as share of income required for 2-bedroom FMR,06075,San Francisco,FY2026,2026-09-30,federal fiscal year,59.16134850166481,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 2-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_2br_pct,Median worker earnings as share of income required for 2-bedroom FMR,06081,San Mateo,FY2026,2026-09-30,federal fiscal year,51.26179245283019,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 2-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_2br_pct,Median worker earnings as share of income required for 2-bedroom FMR,06085,Santa Clara,FY2026,2026-09-30,federal fiscal year,55.46798736721217,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 2-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_2br_pct,Median worker earnings as share of income required for 2-bedroom FMR,06095,Solano,FY2026,2026-09-30,federal fiscal year,58.76606978879706,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 2-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,median_worker_earnings_coverage_2br_pct,Median worker earnings as share of income required for 2-bedroom FMR,06097,Sonoma,FY2026,2026-09-30,federal fiscal year,46.0399717014503,percent,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,ACS 2024 median earnings divided by annual income required for FY2026 2-bedroom FMR,Comparison joins overlapping ACS 2019–2024 earnings with an FY2026 rent standard; it is not occupation-specific.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_1br,Monthly gap between 1-bedroom FMR and 30% of median worker earnings,06001,Alameda,FY2026,2026-09-30,federal fiscal year,695.9250000000002,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 1-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_1br,Monthly gap between 1-bedroom FMR and 30% of median worker earnings,06013,Contra Costa,FY2026,2026-09-30,federal fiscal year,834.5249999999999,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 1-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_1br,Monthly gap between 1-bedroom FMR and 30% of median worker earnings,06041,Marin,FY2026,2026-09-30,federal fiscal year,1219.6000000000001,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 1-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_1br,Monthly gap between 1-bedroom FMR and 30% of median worker earnings,06055,Napa,FY2026,2026-09-30,federal fiscal year,1169.775,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 1-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_1br,Monthly gap between 1-bedroom FMR and 30% of median worker earnings,06075,San Francisco,FY2026,2026-09-30,federal fiscal year,844.8250000000003,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 1-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_1br,Monthly gap between 1-bedroom FMR and 30% of median worker earnings,06081,San Mateo,FY2026,2026-09-30,federal fiscal year,1129.5249999999999,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 1-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_1br,Monthly gap between 1-bedroom FMR and 30% of median worker earnings,06085,Santa Clara,FY2026,2026-09-30,federal fiscal year,1050.0500000000002,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 1-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_1br,Monthly gap between 1-bedroom FMR and 30% of median worker earnings,06095,Solano,FY2026,2026-09-30,federal fiscal year,425.07500000000005,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 1-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_1br,Monthly gap between 1-bedroom FMR and 30% of median worker earnings,06097,Sonoma,FY2026,2026-09-30,federal fiscal year,853.45,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 1-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_2br,Monthly gap between 2-bedroom FMR and 30% of median worker earnings,06001,Alameda,FY2026,2026-09-30,federal fiscal year,1222.9250000000002,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 2-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_2br,Monthly gap between 2-bedroom FMR and 30% of median worker earnings,06013,Contra Costa,FY2026,2026-09-30,federal fiscal year,1361.5249999999999,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 2-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_2br,Monthly gap between 2-bedroom FMR and 30% of median worker earnings,06041,Marin,FY2026,2026-09-30,federal fiscal year,1846.6000000000001,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 2-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_2br,Monthly gap between 2-bedroom FMR and 30% of median worker earnings,06055,Napa,FY2026,2026-09-30,federal fiscal year,1958.775,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 2-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_2br,Monthly gap between 2-bedroom FMR and 30% of median worker earnings,06075,San Francisco,FY2026,2026-09-30,federal fiscal year,1471.8250000000003,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 2-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_2br,Monthly gap between 2-bedroom FMR and 30% of median worker earnings,06081,San Mateo,FY2026,2026-09-30,federal fiscal year,1756.5249999999999,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 2-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_2br,Monthly gap between 2-bedroom FMR and 30% of median worker earnings,06085,Santa Clara,FY2026,2026-09-30,federal fiscal year,1551.0500000000002,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 2-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_2br,Monthly gap between 2-bedroom FMR and 30% of median worker earnings,06095,Solano,FY2026,2026-09-30,federal fiscal year,898.075,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 2-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
worker_housing_access,monthly_affordability_gap_2br,Monthly gap between 2-bedroom FMR and 30% of median worker earnings,06097,Sonoma,FY2026,2026-09-30,federal fiscal year,1525.45,current dollars per month,,CENSUS_ACS5_BULK;HUD_FMR,ACS5-2024-B20002;HUD-FMR-FY2026-revised-effective-2026-05-21,2026-08-08T22:58:45Z,4236f185c48a5751147b8ec107b76b5f01a7a0f9197c70ed7d35aa1a234a0f7f;0b130fd046c7bedbee5d206ab55654d390d27da423ff22e307e0698fbb56ad9c,FY2026 2-bedroom FMR minus 30% of ACS 2024 median annual earnings divided by 12,Positive values indicate the rent standard exceeds 30% of median individual earnings; no work-hour assumption is used.,acs_2024_compared_with_fy2026_fmr
